"id","license_date","name","phone","city","district","road_address","loc_address","zipcode","lat","lng","status","created_at","updated_at"
3763,20180116,닥터정 동물병원,"032-721-7582",인천광역시,연수구,"인천광역시 연수구 컨벤시아대로230번길 42, 송도아라플라자 202호 (송도동)",인천광역시 연수구 송도동 98-2번지 송도아라플라자,22009,"431851.0754","167592.5256",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3764,20170905,베리떼 동물병원,"032-710-4575",인천광역시,연수구,"인천광역시 연수구 해돋이로 168-7, 레드원프라자 103호 (송도동)",인천광역시 연수구 송도동 21-11 레드원프라자 103호,22002,"432702.8801","168557.6596",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3765,20170810,그루동물병원,"032-818-1020",인천광역시,연수구,"인천광역시 연수구 새말로 27, 동남아파트 1층 115호 (연수동)",인천광역시 연수구 연수동 536 동남아파트 115호,21920,"435799.5233","171154.7504",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3766,20070227,참 동물병원,"772-7533",인천광역시,중구,인천광역시 중구 우현로 51 (내동),인천광역시 중구 내동 209-42번지,22322,"441139.436","167059.0039",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3767,20050609,현대동물병원,"032-885-7578",인천광역시,중구,인천광역시 중구 제물량로 60-1 (신흥동3가),인천광역시 중구 신흥동3가 6-11,22329,"440456.0051","167694.0129",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3768,20180528,펫홈종합동물병원,**********,인천광역시,미추홀구,"인천광역시 미추홀구 미추홀대로 620, 1층 (주안동)",인천광역시 미추홀구 주안동 1471-11,22151,"438995.2001","171633.1835",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3769,20171114,하인츠동물병원,"032-204-7707",인천광역시,미추홀구,"인천광역시 미추홀구 독배로 305, 201호 (용현동)",인천광역시 미추홀구 용현동 604-5번지 이한프라자,22188,"438426.6544","168946.5685",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3770,20160722,바른동물병원,"876-8575",인천광역시,미추홀구,인천광역시 미추홀구 소성로 136 (학익동),인천광역시 미추홀구 학익동 260-22번지,22202,"437914.8437","170165.0325",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3771,20160229,학익동물병원,**********,인천광역시,미추홀구,"인천광역시 미추홀구 한나루로 379 (학익동, 제중빌딩)",인천광역시 미추홀구 학익동 214-4번지,22202,"437809.7414","170108.0739",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3772,20131029,아이러브펫동물병원,"032-875-7566",인천광역시,미추홀구,"인천광역시 미추홀구 소성로 6 (용현동, 홈플러스 인하점 지하1층)",인천광역시 미추홀구 용현동 648 홈플러스 인하점 지하1층 8동,22201,"438450.4441","169028.0626",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3773,20131028,러브펫동물병원,**********,인천광역시,미추홀구,"인천광역시 미추홀구 석정로 438, 1층 (주안동)",인천광역시 미추홀구 주안동 22-12,22129,"440501.5312","171993.9207",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3774,20130115,브라운동물병원,"032-889-7582",인천광역시,미추홀구,"인천광역시 미추홀구 독배로432번길 3, 1층 (숭의동)",인천광역시 미추홀구 숭의동 293-19번지 1층,22178,"439621.557","168910.9942",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3775,20120206,페트로 동물병원,"322030072",인천광역시,미추홀구,인천광역시 미추홀구 토금중로 36 (용현동),인천광역시 미추홀구 용현동 621-68번지,22186,"439017.3928","167828.7388",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3776,20071119,삼성동물종합병원,"868-2526",인천광역시,미추홀구,인천광역시 미추홀구 인주대로 277 (주안동),인천광역시 미추홀구 주안동 678-7번지,,"438983.5781","170495.7391",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3777,20070508,주안동물병원,"203-0075",인천광역시,미추홀구,인천광역시 미추홀구 석정로 400 (주안동),인천광역시 미추홀구 주안동 24-2번지,,"440552.0007","171606.5323",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3778,20040617,아라종합동물병원,"886-0079",인천광역시,미추홀구,인천광역시 미추홀구 주안로 73 (주안동),인천광역시 미추홀구 주안동 241-9번지,22132,"440291.2176","171430.5768",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3779,20040410,온누리동물병원,"866-5725",인천광역시,미추홀구,인천광역시 미추홀구 인주대로 168 (용현동),인천광역시 미추홀구 용현동 146-275번지,22182,"439344.4303","169457.0869",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3780,20100503,지오동물병원,**********,인천광역시,미추홀구,인천광역시 미추홀구 소성로 121 (학익동),인천광역시 미추홀구 학익동 437-31번지,,"438018.5006","170066.9682",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3781,20070313,백슬동물병원,"437-7582",인천광역시,남동구,"인천광역시 남동구 예술로 198, CGV 홈플러스 1층 (구월동)",인천광역시 남동구 구월동 1130번지 CGV 홈플러스,21558,"438905.868","173552.3106",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3782,20060811,필종합동물병원,"462-2550",인천광역시,남동구,"인천광역시 남동구 남촌동로25번길 11 (남촌동,1층)",인천광역시 남동구 남촌동 333-5번지 1층,,"436646.6844","174796.4781",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3783,20051108,신세계동물병원,"468-7533",인천광역시,남동구,"인천광역시 남동구 만경로18번길 6 (만수동, 105호)",인천광역시 남동구 만수동 879-2번지,21543,"439445.0872","175833.435",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3784,20030318,하태흥반려동물의료센터,"466-8670",인천광역시,남동구,인천광역시 남동구 만수로 10 (만수동),인천광역시 남동구 만수동 102-8번지,,"439584.4389","176090.5794",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3785,20030122,덕수동물병원,"467-8575",인천광역시,남동구,"인천광역시 남동구 구월로 65 (간석동, 현대홈타운 102동 상가104호)",인천광역시 남동구 간석동 900-153번지,21552,"439592.597","173203.475",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3786,20021213,해맑은동물병원,"469-8275",인천광역시,남동구,인천광역시 남동구 장승로 24 (만수동),인천광역시 남동구 만수동 1079-3번지,21594,"438198.7045","176513.3493",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3787,20180627,길동물병원,"467-1275",인천광역시,남동구,인천광역시 남동구 구월로 317 (만수동),인천광역시 남동구 만수동 889-15번지,21543,"439316.0867","175684.196",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3788,20180328,루이스24시동물병원,"710-1237",인천광역시,남동구,"인천광역시 남동구 백범로 232, 1,2층 (만수동)",인천광역시 남동구 만수동 850-5,21519,"439871.628","175486.3482",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3789,20180326,웰동물메디컬센터,"433-7582",인천광역시,남동구,"인천광역시 남동구 남동대로 757, 2층 (구월동)",인천광역시 남동구 구월동 1145-6번지,21556,"438718.3054","174013.4724",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3790,20091215,해피동물병원,"032)439-8822",인천광역시,남동구,"인천광역시 남동구 논현남로 19, 101,102호 (논현동)",인천광역시 남동구 논현동 619-15번지,21653,"433504.6834","175362.6468",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3791,20090930,동물의왕국 동물병원,"439-0039",인천광역시,남동구,인천광역시 남동구 문화로 65 (구월동),인천광역시 남동구 구월동 1406-9번지,,"438128.7501","173270.8726",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3792,20090630,도그플러스동물병원,"862-0975",인천광역시,남동구,"인천광역시 남동구 경원대로 971, 2층 (간석동, 홈플러스)",인천광역시 남동구 간석동 616-3번지,21500,"440865.6349","172419.7437",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3793,20090616,D&C동물병원,"032)434-7525",인천광역시,남동구,"인천광역시 남동구 백범로 457, 105~107호 (간석동,성우네오빌)",인천광역시 남동구 간석동 573-1번지 성우네오빌 105~107호,,"440677.1747","173407.8762",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3794,20090227,강아지와고양이나라 동물병원,"439-3578",인천광역시,남동구,"인천광역시 남동구 은봉로312번길 29-14, 101호 (논현동)",인천광역시 남동구 논현동 605-11번지,21659,"433636.4912","175644.5321",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3795,20080612,논현동물병원,"423-0975",인천광역시,남동구,"인천광역시 남동구 소래역남로16번길 75,  B103-2호 (논현동)",인천광역시 남동구 논현동 751-1번지,21674,"433115.9547","176289.3011",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3796,20080501,인천24시유앤미동물병원,"433-0755",인천광역시,남동구,"인천광역시 남동구 남동대로 910, 동성빌딩 1층 (간석동)",인천광역시 남동구 간석동 210-9 동성빌딩,21545,"440195.7226","174138.1666",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3797,20080414,소망동물병원,"434-6002",인천광역시,남동구,"인천광역시 남동구 남동대로 737 (구월동,1층)",인천광역시 남동구 구월동 1149-5번지 1층,,"438486.4441","174012.6875",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3798,20070618,행복한 동물병원,"469-7588",인천광역시,남동구,인천광역시 남동구 구월로 314 (만수동),인천광역시 남동구 만수동 916-2,21535,"439270.5117","175643.3425",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3799,20050825,동암동물병원,"437-5535",인천광역시,남동구,인천광역시 남동구 백범로 469 (간석동),인천광역시 남동구 간석동 570-5,21503,"440721.5785","173300.3042",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3800,20050221,좋은 친구들 동물병원,"469-7782",인천광역시,남동구,인천광역시 남동구 만수로 25 (만수동),인천광역시 남동구 만수동 869-11번지,,"439707.3156","176166.479",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3801,20050404,마이펫 동물병원,"428-8275",인천광역시,남동구,인천광역시 남동구 백범로 400 (간석동),인천광역시 남동구 간석동 216-4번지,,"440636.7035","173998.9762",정상,"2021-11-09 14:23:57","2021-11-09 14:23:57"
3802,19980416,만수동물병원,"467-8450",인천광역시,남동구,인천광역시 남동구 담방로 52-1 (만수동),인천광역시 남동구 만수동 1025-11번지,,"438048.96","176835.58",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3803,19931211,자연동물병원,"468-6406",인천광역시,남동구,"인천광역시 남동구 호구포로 775 (구월동,외 1필지)",인천광역시 남동구 구월동 1240-3 외 1필지,,"438878.6112","175031.5174",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3804,19921021,세우리동물병원,"463-9066",인천광역시,남동구,인천광역시 남동구 백범로 260 (간석동),인천광역시 남동구 간석동 921-15번지,21518,"439920.3417","175208.7465",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3805,19910713,젬마동물병원,"464-4488",인천광역시,남동구,인천광역시 남동구 구월로 364 (만수동),인천광역시 남동구 만수동 948-4번지,,"439216.4715","176137.8032",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3806,19880730,신진동물병원,"463-8801",인천광역시,남동구,인천광역시 남동구 소래로 697 (만수동),인천광역시 남동구 만수동 961-31번지,21540,"438877.9292","176512.9353",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3807,20180208,찬샘동물병원,"251-7575",인천광역시,남동구,"인천광역시 남동구 인주대로591번길 64, 타원벨라움 205호 (구월동)",인천광역시 남동구 구월동 1132 타원벨라움,21558,"439028.7087","173668.2425",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3808,20170221,물빛동물병원,"468-7975",인천광역시,남동구,"인천광역시 남동구 서창남로 71, 101,102호 (서창동)",인천광역시 남동구 서창동 687-1번지,21614,"435965.8102","177667.2662",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3809,20151006,메이동물병원,"462-0070",인천광역시,남동구,인천광역시 남동구 만수서로 60 (만수동),인천광역시 남동구 만수동 1118-1번지,21524,"439952.0961","176281.8848",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3810,20150707,애니힐동물병원,"466-7975",인천광역시,남동구,인천광역시 남동구 인하로 608 (구월동),인천광역시 남동구 구월동 1526-1번지,21583,"437872.249","174645.201",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3811,20150625,정서동물병원,"422-5399",인천광역시,남동구,"인천광역시 남동구 석산로 35, 112, 113-1호 (간석동)",인천광역시 남동구 간석동,21505,"440078.6411","173149.3414",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3812,20150428,우리애동물병원,**********,인천광역시,남동구,"인천광역시 남동구 앵고개로 928, 109호 (논현동)",인천광역시 남동구 논현동 671-1번지 109호,21673,"433332.0668","176373.2462",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3813,20150205,보듬동물병원,"467-0275",인천광역시,남동구,"인천광역시 남동구 서창남순환로 2, 2층 (서창동)",인천광역시 남동구 서창동 663-1번지,21610,"435843.1084","177832.4386",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3814,20141023,"24시 소래동물병원","438-3227",인천광역시,남동구,인천광역시 남동구 소래역남로16번길 75 (논현동),인천광역시 남동구 논현동 751-1,21674,"433115.9547","176289.3011",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3815,20140515,보람동물병원,"429-1673",인천광역시,남동구,인천광역시 남동구 문화서로3번길 7 (구월동),인천광역시 남동구 구월동 1394-9번지,21567,"438246.2945","172927.6",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3816,20140509,인천 24시 스카이동물메디컬센터,"715-7959",인천광역시,남동구,"인천광역시 남동구 남동대로799번길 34, 판매시설동 3층 C307~315호 (구월동, 신영구월지웰시티푸르지오)",인천광역시 남동구 구월동 1608 신영구월지웰시티푸르지오,21555,"439152.8488","173950.425",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3817,20140430,파스텔LC동물병원,"431-7975",인천광역시,남동구,인천광역시 남동구 구월로 159 (간석동),인천광역시 남동구 간석동 292-4,21551,"439478.8023","174120.4688",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3818,20130611,우리집동물병원,"437-8275",인천광역시,남동구,"인천광역시 남동구 논고개로 71 (논현동, 가산타워 104호)",인천광역시 남동구 논현동 746-6번지 가산타워 104호,21679,"432916.1608","175741.5648",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3819,20121221,주식회사 이십사시 독스동물병원,"433-0075",인천광역시,남동구,인천광역시 남동구 남동대로 912 (간석동),인천광역시 남동구 간석동 210-2,21545,"440218.6721","174139.7745",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3820,20080429,백두동물병원,"054-911-8275",경상북도,김천시,경상북도 김천시 양금로 195 (황금동),경상북도 김천시 황금동 167-30번지,,"290720.075","301002.4687",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3821,20171211,팔공동물병원(출장진료전문),**********,경상북도,영천시,"경상북도 영천시 금호읍 교대용대길 6, 1층",경상북도 영천시 금호읍 교대리 104-2번지,38878,"271985.3809","368811.5627",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3822,20170126,우진동물병원(출장진료전문병원),**********,경상북도,영천시,경상북도 영천시 최무선로 233 (성내동),경상북도 영천시 성내동 146-1번지,38843,"275505.4192","373694.062",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3823,20050628,양수의과병원,**********,경상북도,영천시,경상북도 영천시 호국로 28 (야사동),경상북도 영천시 야사동 293-8번지,38854,"276373.8533","375035.608",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3824,20050623,영천축협동물병원,**********,경상북도,영천시,경상북도 영천시 호국로 17 (문외동),경상북도 영천시 문외동 40-29번지,,"276377.7765","374934.0513",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3825,19981028,제일가축병원,**********,경상북도,영천시,경상북도 영천시 완산로 38-1 (완산동),경상북도 영천시 완산동 985번지,38894,"275433.0","374864.0",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3826,19950715,우리동물병원,"054-336-7772",경상북도,영천시,경상북도 영천시 시장4길 41-1 (완산동),경상북도 영천시 완산동 994-62번지,38889,"275565.3707","374774.9017",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3827,20050628,대관령가축병원,**********,경상북도,영천시,경상북도 영천시 완산로 4-25 (완산동),경상북도 영천시 완산동 891번지,38893,"274949.8738","374989.4926",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3828,19990527,한솔동물병원,"054-331-0137",경상북도,영천시,경상북도 영천시 충효로 56-1 (문외동),경상북도 영천시 문외동 258-2번지,38852,"276384.1247","374538.7323",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3829,19960511,성 수의과병원,**********,경상북도,영천시,경상북도 영천시 서문길 25 (성내동),경상북도 영천시 성내동,38843,"275485.731","373582.3767",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3830,20120227,경민동물병원,"054-336-6179",경상북도,영천시,"경상북도 영천시 선창길 11, 1층 (도림동)",경상북도 영천시 도림동 709-1번지 외 1필지(709),38823,"281504.7224","373910.1125",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3831,20111230,대운 동물병원,"054-331-3375",경상북도,영천시,경상북도 영천시 장수로 58 (화룡동),경상북도 영천시 화룡동 282-4번지,38839,"275660.6424","372971.3977",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3832,20161005,알프스동물병원,**********,"","",경상북도 영천시 금호읍 교대길 31,,38879,"271992.0","368736.0",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3833,20160503,누리동물병원,"054-333-0275","","",경상북도 영천시 호국로 15 (문외동),,38855,"276341.4769","374916.4752",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3834,20110617,영천동물병원,"054-333-8275",경상북도,영천시,"경상북도 영천시 최무선로 315 (문내동, 영생빌딩)",경상북도 영천시 문내동 121-2번지,38851,"275957.9326","374345.4568",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3835,20090528,미래연합동물병원,"054-335-6708",경상북도,영천시,경상북도 영천시 금호읍 금호로 118,경상북도 영천시 금호읍 교대리,38877,"271761.3905","369110.0898",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3836,20141029,더샵 동물병원,**********,경상북도,경산시,경상북도 경산시 경산로 227 (중산동),경상북도 경산시 중산동 591번지,38661,"260059.1042","355714.3282",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3837,20140925,동부동물병원,**********,경상북도,경산시,경상북도 경산시 압량면 화랑로63길 2,경상북도 경산시 압량면 부적리 537-1번지,38535,"261525.9713","359063.5596",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3838,20151216,늘봄동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 대학로305길 51-13,경상북도 경산시 하양읍 금락리 116-157번지,38436,"269323.641","364013.3481",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3839,20150922,우리동물병원,**********,경상북도,경산시,경상북도 경산시 대정길 37-1 (대정동),경상북도 경산시 대정동 693번지,38501,"261929.4056","356682.7374",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3840,20150327,기운찬 동물병원,**********,경상북도,경산시,경상북도 경산시 백자로 71 (사동),경상북도 경산시 사동 28번지,38600,"258338.6809","358537.2319",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3841,20120524,경산축산농협 동물병원,"856-7585",경상북도,경산시,경상북도 경산시 자인면 계정길 67,경상북도 경산시 자인면 서부리 662-9번지,38549,"259104.9481","364266.8486",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3842,20120510,유한동물병원,**********,경상북도,경산시,경상북도 경산시 중방로 9 (중방동),경상북도 경산시 중방동 828-24번지,38611,"260297.0489","356721.0011",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3843,20110525,제일동물병원,**********,경상북도,경산시,경상북도 경산시 경안로 211 (중방동),경상북도 경산시 중방동 849-21번지,38622,"259857.9926","356837.4337",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3844,20100802,행복한 동물병원,**********,경상북도,경산시,경상북도 경산시 성암로21길 3-11 (옥산동),경상북도 경산시 옥산동 758-4번지,38676,"259648.683","356027.3676",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3845,20091012,더그린 컨설팅&크리닉,**********,경상북도,경산시,경상북도 경산시 용성면 육동로 732,경상북도 경산시 용성면 용전리 435번지,38568,"253981.0556","373505.1931",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3846,20180706,한결같은 동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 하양로 223,경상북도 경산시 하양읍 동서리 900-3번지,38418,"270233.7258","365089.1306",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3847,20180419,고앤서 동물병원,"053-813-7580",경상북도,경산시,"경상북도 경산시 펜타힐즈로 74, 힐즈스퀘어 201호 (중산동)",경상북도 경산시 중산동 632번지,38662,"260250.5433","355338.3796",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3848,20180410,최우식 동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 대경로 764,경상북도 경산시 하양읍 금락리 654번지,38435,"269602.6864","364525.7066",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3849,20180130,경산의 삽살개육종연구소,**********,경상북도,경산시,경상북도 경산시 와촌면 삽살개공원길 37,경상북도 경산시 와촌면 박사리 산 21-1번지,38412,"273946.9375","362552.1542",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3850,20170320,진량동물병원,**********,경상북도,경산시,경상북도 경산시 성암로9길 7 (옥산동),경상북도 경산시 옥산동 849-1,38671,"259511.2682","355499.6842",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3851,20170223,함께하는 동물병원,**********,경상북도,경산시,경상북도 경산시 압량면 화랑로 290,경상북도 경산시 압량면 신대리 465번지,38536,"261452.0002","359232.1582",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3852,20161223,다원동물병원,**********,경상북도,경산시,경상북도 경산시 와촌면 동강길 26,경상북도 경산시 와촌면 동강리 140번지,38412,"274264.0279","365193.8839",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3853,20161213,우리집동물병원,**********,경상북도,경산시,경상북도 경산시 경안로 249 (중방동),경상북도 경산시 중방동 829-8번지,38621,"260221.0105","356738.6471",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3854,20160805,다정동물병원,**********,경상북도,경산시,경상북도 경산시 경산로44길 26 (옥산동),경상북도 경산시 옥산동 734-1번지,38675,"259994.8779","356093.2154",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3855,20021118,가나종합동물병원,**********,경상북도,경산시,"경상북도 경산시 성암로21길 3-7 (옥산동, 동현빌)",경상북도 경산시 옥산동 758-7번지,38676,"259662.0265","356058.468",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3856,20160509,영대연합동물병원,**********,경상북도,경산시,경상북도 경산시 대학로 315 (조영동),경상북도 경산시 조영동 283-1번지,38528,"261246.9686","358549.7091",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3857,19950426,중앙,**********,경상북도,의성군,경상북도 의성군 다인면 다인장길 17-1,경상북도 의성군 다인면 서릉리 158-9번지,37303,"328516.4785","321459.8958",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3858,19950105,의성동물병원,"054-832-0342",경상북도,의성군,경상북도 의성군 의성읍 중앙길 44-1,경상북도 의성군 의성읍 도동리 908-17번지,37342,"317720.4354","352301.9412",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3859,19830507,경의,**********,경상북도,의성군,경상북도 의성군 의성읍 문소3길 95-2,경상북도 의성군 의성읍 후죽리 474-5번지 2통,37335,"318406.2271","351999.4413",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3860,19651209,동산,**********,경상북도,의성군,경상북도 의성군 금성면 탑리길 33,경상북도 의성군 금성면 대리리 59-6번지,37356,"307274.5676","351148.2682",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3861,19651019,협동,**********,경상북도,의성군,경상북도 의성군 안계면 안계길 127-1,경상북도 의성군 안계면 용기리 839-2번지 1통,37313,"321267.0215","328974.8701",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3862,20060511,강북동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 조산천동길 48,경상북도 경산시 하양읍 동서리 592-1번지,38417,"270032.6767","364297.9239",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3863,20050104,고은동물병원,"814-8005",경상북도,경산시,경상북도 경산시 경안로 226 (중방동),"경상북도 경산시 중방동 841-5 한국농어촌공사 경산,청도지사",38620,"260011.4339","356864.2084",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3864,20040212,정평동물병원,**********,경상북도,경산시,경상북도 경산시 강변서로51길 6 (정평동),경상북도 경산시 정평동 246-48번지,38655,"260280.0965","356352.8498",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3865,20011201,김영복수의과병원,**********,경상북도,경산시,경상북도 경산시 경안로38길 14 (중방동),경상북도 경산시 중방동 864-11번지,38618,"259771.0986","356989.7937",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3866,19981030,영대동물병원,**********,경상북도,경산시,경상북도 경산시 경안로 263 (중방동),경상북도 경산시 중방동 245-2번지,38611,"260364.2001","356718.8426",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3867,19921123,경산동물병원,**********,경상북도,경산시,경상북도 경산시 경안로42길 7 (중방동),경상북도 경산시 중방동 846-6번지,38619,"259834.7763","356962.2359",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3868,19910121,하양동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 금송로 39,경상북도 경산시 하양읍 도리리 112-63번지,38410,"270015.5966","363977.0873",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3869,19900306,자인동물병원,**********,경상북도,경산시,경상북도 경산시 자인면 자인로 193-1,경상북도 경산시 자인면 서부리 256-5번지 5통,38560,"258855.3883","364717.7895",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3870,19870817,초원동물병원,**********,경상북도,경산시,경상북도 경산시 중앙로19길 26 (중방동),경상북도 경산시 중방동 849-6번지,38622,"259814.6441","356810.3203",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3871,19690404,대림동물병원,**********,경상북도,경산시,경상북도 경산시 하양읍 하양로 117,경상북도 경산시 하양읍 금락리 9-2번지,38434,"269780.8683","364195.7591",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3872,19660810,용성동물병원,**********,경상북도,경산시,경상북도 경산시 용성면 용성당리1길 8,경상북도 경산시 용성면 당리리 128-3번지 1통,38561,"256468.2038","369494.2489",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3873,20100407,구미옥계동물병원,"054-462-7582",경상북도,구미시,경상북도 구미시 산호대로31길 10 (옥계동),경상북도 구미시 옥계동 739-1번지,39184,"293885.5138","327960.0766",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3874,20070719,베스트동물병원,"054-476-8274",경상북도,구미시,경상북도 구미시 인동남길 66 (진평동),경상북도 구미시 진평동 5-3번지,39398,"289788.7462","328184.3928",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
3875,20061226,강남동물병원,"441-1183",경상북도,구미시,경상북도 구미시 송원서로2길 29 (원평동),경상북도 구미시 원평동 1060-14번지,39232,"292233.8006","321130.3363",정상,"2021-11-09 14:23:58","2021-11-09 14:23:58"
