"id","user_id","pet_breed_id","image_id","name","birth","gender","neuter_yn","weight_kg","color","account","animal_regnum","pet_owner_name","ai_inference_data","site_gb","created_at","updated_at"
4287,7374,2012,9893,땅콩,"2018-10-01",남자,y,6.5,회색,"181001-2012-0041","","","",petfins,"2023-02-28 17:07:01","2023-02-28 17:07:01"
4288,7374,2012,9894,디바,"2020-04-20",여자,y,3.4,회색,"200420-2012-0042","","","",petfins,"2023-02-28 17:07:38","2023-02-28 17:07:39"
4289,7374,2012,9895,애기,"2021-05-20",남자,y,6.5,회색,"210520-2012-0043","","","",petfins,"2023-02-28 17:08:30","2023-02-28 17:08:31"
4290,7376,1116,9992,당고,"2018-03-23",남자,y,9.0,흰색,"180301-1116-0205","","","",petfins,"2023-02-28 18:03:27","2023-03-08 00:11:04"
4291,2497,1312,,챔프,"2016-04-25",남자,n,55.0,검정색,,"","","",petfins,"2023-03-01 13:23:56",
4292,7382,1121,9915,이초롱,"2022-11-20",여자,n,1.4,흰색,"221120-1121-0470","","","",petfins,"2023-03-01 15:54:27","2023-03-01 15:54:28"
4293,2682,1312,9916,지드,"2015-03-13",남자,n,60.0,검정색,"150313-1312-0696","","","",petfins,"2023-03-01 17:00:44","2023-03-01 17:00:45"
4294,2682,1312,9917,아리,"2017-05-15",여자,y,50.0,검정색,"170515-1312-0697","","","",petfins,"2023-03-01 17:01:37","2023-03-01 17:01:39"
4295,2943,1325,,커피,"2016-03-01",여자,n,20.0,검정색,,"","","",petfins,"2023-03-01 17:38:25",
4296,7383,2070,,나린,"2016-08-01",여자,y,6.0,흰색+황색,"160801-2070-0477","","","",petfins,"2023-03-01 19:39:31","2023-03-01 19:40:53"
4297,7383,2070,,모이,"2020-05-30",남자,y,7.0,갈색,"200530-2070-0478","","","",petfins,"2023-03-01 19:40:43","2023-03-01 19:40:43"
4298,7383,2070,,난이,"2020-05-30",남자,y,6.0,갈색,"200530-2070-0479","","","",petfins,"2023-03-01 19:41:35","2023-03-01 19:41:36"
4299,7385,1101,9922,홍원,"2022-10-01",남자,n,0.8,갈색,"221001-1101-0328","","","",petfins,"2023-03-01 21:18:30","2023-03-01 21:18:31"
4300,7386,1578,9925,박옹심,"2022-07-19",여자,n,2.1,흰색+갈색,"220719-1578-0313","","","",petfins,"2023-03-01 21:47:37","2023-03-01 21:47:39"
4301,7389,1109,,뭉치,"2020-02-19",여자,y,4.0,흰색,"200219-1109-0562","","","",petfins,"2023-03-02 00:35:32","2023-03-02 00:35:33"
4302,7390,1121,9926,숑숑이,"2021-04-08",여자,y,6.4,흰색,"210408-1121-0471","","","",petfins,"2023-03-02 00:56:53","2023-03-02 00:56:53"
4303,7392,1452,9927,뽀미,"2022-06-03",여자,y,1.1,갈색,"221103-1452-0393","","","",petfins,"2023-03-02 08:23:44","2023-03-02 08:27:13"
4304,3536,1224,,봉자,"2020-07-02",여자,n,13.0,검정색,"200702-1224-0023","","","",petfins,"2023-03-02 15:05:44","2023-03-02 15:05:45"
4305,7394,1452,9946,라운,"2022-12-16",남자,n,0.6,금색,"221216-1452-0394","","","",petfins,"2023-03-02 23:39:56","2023-03-02 23:39:57"
4306,7399,2047,,쨈,"2022-06-19",여자,y,4.4,흰색+검정색,"190314-1109-0563","","","",petfins,"2023-03-03 10:26:44","2023-03-03 10:40:11"
4307,7393,1102,,이코코,"2020-02-02",여자,y,5.0,갈색,,"","","",petfins,"2023-03-03 10:50:07",
4308,7393,1103,,이코코,"2020-02-02",여자,y,5.0,갈색,,"","","",petfins,"2023-03-03 11:10:47",
4309,7400,1325,,쵸코,"2013-08-07",여자,n,40.0,갈색,,"","","",petfins,"2023-03-03 11:49:24",
4310,7401,1109,,도도,"2019-07-28",남자,y,2.9,흰색,"190728-1109-0564","","","",petfins,"2023-03-03 13:03:21","2023-03-03 13:03:21"
4311,7403,2014,9949,먼지,"2020-11-10",남자,y,4.0,회색,"201110-2014-0288","","","",petfins,"2023-03-03 14:21:12","2023-03-03 14:21:12"
4312,7246,1144,,랑이,"2023-01-17",여자,n,2.0,흰색+검정색,"230117-1144-0474","","","",petfins,"2023-03-03 18:53:44","2023-08-30 19:07:54"
4313,7406,1578,,김토리,"2020-11-02",여자,y,5.0,흰색+금색,"201102-1578-0314","","","",petfins,"2023-03-04 00:24:36","2023-03-04 00:24:36"
4314,7407,1147,9950,토르,"2021-08-24",남자,n,10.0,검정색,"210824-1147-0010","","","",petfins,"2023-03-04 00:56:29","2023-03-04 00:56:30"
4315,6564,2070,9951,귀동,"2021-07-20",여자,y,5.0,흰색+황색,"210720-2070-0480","","","",petfins,"2023-03-04 11:38:44","2023-03-04 11:38:45"
4316,7412,2014,9952,키키,"2021-09-28",여자,y,3.6,검정색,"210928-2014-0289","","","",petfins,"2023-03-04 20:56:20","2023-03-04 20:56:22"
4317,7415,1452,,보리,"2021-04-27",남자,y,3.3,금색,"210427-1452-0395","","","",petfins,"2023-03-05 01:14:15","2023-03-05 01:14:15"
4318,7416,1149,9953,마키,"2019-06-10",여자,n,2.7,흰색+금색,"190610-1149-0538","","","",petfins,"2023-03-05 11:41:02","2023-03-05 11:41:08"
4319,7408,1325,,벙커,"2022-04-02",남자,n,23.0,갈색,,"","","",petfins,"2023-03-06 10:05:30",
4320,7408,1325,,맹호,"2022-04-02",남자,n,23.0,갈색,,"","","",petfins,"2023-03-06 10:11:24",
4321,7408,1325,,깜순,"2022-04-02",여자,n,20.0,검정색,,"","","",petfins,"2023-03-06 10:17:40",
4322,7408,1325,,루비,"2022-04-02",여자,n,20.0,갈색,,"","","",petfins,"2023-03-06 10:23:39",
4323,3002,1312,,라온,"2021-06-05",남자,n,50.0,검정색,,"","","",petfins,"2023-03-06 12:20:07",
4324,7424,2080,9964,미루,"2022-03-01",여자,n,2.6,회색,"220301-2080-0244","","","",petfins,"2023-03-06 12:47:16","2023-03-06 12:47:17"
4325,7424,2075,9965,설탕,"2017-05-06",남자,y,5.3,흰색,"170506-2075-0011","","","",petfins,"2023-03-06 12:48:42","2023-03-06 12:48:42"
4326,7424,2070,9966,토도,"2019-09-24",여자,y,5.6,기타,"190924-2070-0481","","","",petfins,"2023-03-06 12:49:56","2023-03-06 12:49:59"
4327,7176,1106,,다롱이,"2020-02-02",남자,y,11.0,흰색,,"","","",petfins,"2023-03-06 14:05:24",
4328,7397,1202,,여름이,"2020-04-27",남자,y,6.0,갈색,,"","","",petfins,"2023-03-07 08:19:13",
4329,2877,1647,,금성,"2014-02-08",남자,n,20.0,황색,,"","","",petfins,"2023-03-07 10:50:22",
4330,7427,2050,,탱자,"2018-02-16",남자,y,5.0,갈색,"180216-2050-0214","","","",petfins,"2023-03-07 16:02:05","2023-03-07 16:02:08"
4331,7429,1149,9991,깨봉이,"2022-12-15",남자,y,1.0,검정색,"221215-1149-0539","","","",petfins,"2023-03-07 20:16:11","2023-03-07 22:47:12"
4332,7432,2070,9999,랑이,"2021-06-10",여자,y,4.9,갈색,"210610-2070-0482","","","",petfins,"2023-03-08 11:52:09","2023-03-08 11:52:10"
4333,7436,1312,,홍마론,"2016-12-19",남자,y,45.0,검정색,,"","","",petfins,"2023-03-08 18:36:54",
4334,7161,1144,,연두,"2018-07-12",여자,y,5.5,기타,,"","","",petfins,"2023-03-08 20:59:27",
4335,7439,2040,10000,조장,"2022-11-25",남자,n,2.0,갈색,"221125-2040-0232","","","",petfins,"2023-03-08 23:38:16","2023-03-08 23:38:17"
4336,7440,1309,10001,호크,"2016-04-04",남자,n,45.0,검정색,"160404-1309-0251","","","",petfins,"2023-03-09 00:05:31","2023-03-09 00:05:31"
4337,2477,1325,26734,럭키,"2014-08-16",남자,y,30.0,기타,,"","","",petfins,"2023-03-09 09:33:33",
4338,7442,1647,,칼렙,"2012-08-25",남자,n,40.0,흰색+검정색,,"","","",petfins,"2023-03-09 11:01:19",
4339,7444,2001,10002,후추,"2021-10-01",남자,y,6.0,기타,"211001-2001-0311","","","",petfins,"2023-03-09 11:30:37","2023-03-09 11:30:38"
4340,7436,1312,,홍마론,"2016-12-19",남자,y,45.0,검정색,,"","","",petfins,"2023-03-09 11:53:56",
4341,2627,1312,26390,시월이,"2015-12-30",여자,n,40.0,검정색,,"","","",petfins,"2023-03-09 13:24:23",
4342,7447,2011,,콩떡,"2022-07-11",남자,n,3.5,흰색,"220711-2011-0031","","","",petfins,"2023-03-09 17:10:36","2023-03-09 17:14:35"
4343,5752,1201,10003,귤,"2022-08-01",남자,y,13.0,흰색+갈색,"220801-1201-0279","","","",petfins,"2023-03-09 19:44:29","2023-03-09 19:44:34"
4344,7452,1144,,기쁨이,"2017-01-01",여자,y,4.8,황색,,"","","",petfins,"2023-03-10 11:16:56",
4345,5167,1134,,크림,"2022-05-27",남자,y,4.0,흰색,,"","","",petfins,"2023-03-10 12:09:15",
4346,7453,2070,10013,후추,"2019-06-30",남자,y,5.0,검정색,"190630-2070-0483","","","",petfins,"2023-03-10 12:38:39","2023-03-10 12:39:32"
4347,7456,1125,10018,봉구,"2020-11-25",남자,y,14.0,갈색,"201125-1125-0272","","","",petfins,"2023-03-11 08:36:57","2023-03-11 08:36:59"
4348,7458,1125,10021,먼지,"2022-11-11",여자,n,4.0,검정색,"221111-1125-0273","","","",petfins,"2023-03-11 13:58:31","2023-03-11 13:58:33"
4349,7458,2014,10022,도비,"2021-04-20",남자,y,4.0,회색,"210420-2014-0290","","","",petfins,"2023-03-11 14:00:32","2023-03-11 14:00:35"
4350,7458,2028,10023,베베,"2020-05-02",여자,y,5.0,흰색,"200502-2028-0005","","","",petfins,"2023-03-11 14:01:40","2023-03-11 14:01:42"
4351,7459,1110,10027,루이,"2017-03-10",여자,n,7.0,검정색,"170310-1110-0095","","","",petfins,"2023-03-11 15:22:59","2023-03-11 15:23:01"
4352,7459,1151,10028,오로라,"2017-02-10",남자,y,10.0,흰색+금색,"170210-1151-0001","","","",petfins,"2023-03-11 15:29:14","2023-03-11 15:29:15"
4353,7460,2040,10029,나르,"2022-04-07",남자,y,5.0,검정색,"220407-2040-0233","","","",petfins,"2023-03-11 16:19:47","2023-03-11 16:19:49"
4354,7462,1312,,바당,"2016-12-31",여자,n,47.0,검정색,,"","","",petfins,"2023-03-11 19:58:17",
4355,7465,1109,10036,하찌,"2016-12-02",남자,y,2.0,흰색+금색,"161202-1109-0565","","","",petfins,"2023-03-12 20:50:49","2023-03-12 20:50:50"
4356,7466,1149,10037,도담이,"2021-07-08",남자,y,3.0,갈색,"210708-1149-0540","","","",petfins,"2023-03-12 22:06:44","2023-03-12 22:07:07"
4357,7176,1103,,펫,"2020-02-02",남자,y,10.0,흰색,,"","","",petfins,"2023-03-13 10:20:38",
4358,7176,1103,,다롱이,"2020-02-02",남자,y,11.0,흰색,,"","","",petfins,"2023-03-13 10:24:56",
4359,7225,1149,10051,톰,"2022-12-18",여자,n,0.8,검정색,"221218-1149-0541","","","",petfins,"2023-03-13 15:31:35","2023-03-13 15:31:39"
4360,7225,1149,10052,제리,"2022-12-27",남자,n,0.8,흰색+금색,"221227-1149-0542","","","",petfins,"2023-03-13 15:32:21","2023-03-13 15:32:33"
4361,7470,1144,,밤톨,"2020-09-10",남자,y,4.7,황색,"200910-1144-0475","","","",petfins,"2023-03-13 23:06:15","2023-03-13 23:06:15"
4362,7472,2070,,밤돌,"2021-01-06",남자,y,4.1,흰색+갈색,"210106-2070-0484","","","",petfins,"2023-03-14 03:15:34","2023-03-14 03:15:35"
4363,3249,1210,,단풍,"2019-08-29",남자,y,40.0,갈색,,"","","",petfins,"2023-03-15 13:35:09",
4364,3249,1210,,고래,"2019-08-29",남자,y,40.0,흰색+검정색,,"","","",petfins,"2023-03-15 13:39:56",
4365,3249,1210,,상아,"2017-09-27",여자,y,30.0,회색,,"","","",petfins,"2023-03-15 13:43:15",
4366,7477,1138,10062,어왕이,"2023-01-15",남자,y,2.0,갈색,"230115-1138-0302","","","",petfins,"2023-03-15 21:27:36","2023-03-15 21:27:39"
4367,7478,2025,,소금,"2020-04-13",여자,y,3.8,흰색+회색,"200413-2025-0216","","","",petfins,"2023-03-15 21:27:57","2023-03-15 21:27:57"
4368,7480,1121,10063,뽀미,"2020-12-23",여자,y,5.8,흰색,"201223-1121-0472","","","",petfins,"2023-03-16 07:29:12","2023-03-16 07:29:13"
4369,7483,1325,,박칸,"2022-11-16",남자,n,12.5,흰색+검정색,,"","","",petfins,"2023-03-16 15:38:42",
4370,7484,1149,10064,루비,"2017-12-18",여자,n,2.4,흰색+갈색,"171218-1149-0543","","","",petfins,"2023-03-16 17:51:45","2023-03-16 17:51:46"
4371,7485,1503,,해리,"2020-03-16",남자,y,8.0,검정색,"200316-1503-0002","","","",petfins,"2023-03-16 18:35:43","2023-03-16 18:35:43"
4372,7486,1149,10065,서리,"2022-10-06",여자,y,1.8,흰색+금색,"221006-1149-0544","","","",petfins,"2023-03-17 11:17:18","2023-03-17 11:17:19"
4373,7491,1578,,치치,"2021-10-14",남자,y,2.7,검정색,"211014-1578-0315","","","",petfins,"2023-03-17 22:28:38","2023-03-17 22:28:39"
4374,7493,1149,10091,희동,"2017-07-01",남자,y,1.8,황색,"170701-1149-0545","","","",petfins,"2023-03-18 22:06:16","2023-03-18 22:06:17"
4375,7496,1109,10092,뭉크,"2014-12-07",남자,y,3.0,흰색,"141207-1109-0566","","","",petfins,"2023-03-19 08:20:05","2023-03-19 08:20:06"
4376,7498,1144,10095,김퐁이,"2017-06-15",여자,y,3.3,흰색+금색,"180615-1144-0476","","","",petfins,"2023-03-19 23:53:11","2023-05-08 00:25:58"
4377,7499,1149,,쿠키,"2020-09-04",여자,y,4.2,황색,"200904-1149-0546","","","",petfins,"2023-03-20 08:24:14","2023-05-05 23:23:38"
4378,7501,1121,10103,치즈,"2016-11-19",여자,n,5.6,흰색,"161119-1121-0473","","","",petfins,"2023-03-20 19:56:15","2023-03-20 19:56:16"
4379,7502,2032,,장하쿠,"2022-03-28",여자,y,3.0,흰색+금색,"220328-2032-0255","","","",petfins,"2023-03-20 22:09:47","2023-03-20 22:09:47"
4380,3555,1210,,토이,"2016-09-02",여자,n,20.0,갈색,,"","","",petfins,"2023-03-21 10:34:56",
4381,3555,1149,11150,보리,"2021-04-03",남자,y,3.5,흰색,,"","","",petfins,"2023-03-21 10:37:33","2023-07-23 22:23:46"
4382,2429,1312,,피오나,"2017-05-22",여자,n,35.0,검정색,,"","","",petfins,"2023-03-21 11:54:08",
4383,2429,1312,,에딘,"2017-03-08",남자,n,55.0,검정색,,"","","",petfins,"2023-03-21 11:56:32",
4384,2723,1312,10128,마칸,"2020-03-12",남자,n,50.0,기타,,"","","",petfins,"2023-03-22 08:18:50","2023-03-23 09:31:01"
4385,2723,1312,10127,마돈나,"2020-03-12",여자,n,40.0,기타,,"","","",petfins,"2023-03-22 08:25:18","2023-03-23 09:29:27"
4386,2723,1312,10126,두치,"2015-02-16",남자,n,50.0,기타,,"","","",petfins,"2023-03-22 08:31:57","2023-03-23 09:27:59"
4387,7509,1138,,꼬미,"2021-02-15",남자,y,3.0,검정색,"210215-1138-0303","","","",petfins,"2023-03-22 14:44:08","2023-03-22 14:44:08"
4388,7509,1126,,만두,"2021-01-10",남자,n,3.6,흰색+갈색,"210110-1126-0183","","","",petfins,"2023-03-22 14:45:32","2023-03-22 14:45:32"
4389,6332,1144,,Lilu,"2022-10-11",여자,n,2.0,검정색,,"","","",petfins,"2023-03-22 23:47:46",
4390,7512,1102,10125,순정,"2019-12-18",여자,y,5.5,흰색+황색,"191218-1102-0383","","","",petfins,"2023-03-23 01:23:43","2023-03-23 01:23:48"
4391,7513,1121,10129,단추,"2020-11-28",남자,y,10.0,흰색,"201128-1121-0474","","","",petfins,"2023-03-23 09:53:29","2023-03-23 09:53:30"
4392,7514,1149,10130,꼬미,"2022-10-13",남자,n,1.9,흰색+금색,"221013-1149-0547","","","",petfins,"2023-03-23 09:55:25","2023-03-23 09:55:27"
4393,3042,1325,,대청,"2017-06-04",남자,n,35.0,검정색,,"","","",petfins,"2023-03-24 11:57:14",
4394,3042,1647,,대길,"2018-05-31",남자,n,35.0,검정색,,"","","",petfins,"2023-03-24 12:02:56",
4395,7520,1109,,보리,"2018-06-23",남자,y,4.5,흰색,"180623-1109-0567","","","",petfins,"2023-03-24 13:00:06","2023-03-24 13:00:07"
4396,3042,1647,,대청,"2017-06-04",남자,n,35.0,검정색,,"","","",petfins,"2023-03-24 13:28:58",
4397,3042,1647,,대길,"2018-05-31",남자,n,35.0,검정색,,"","","",petfins,"2023-03-24 13:39:14",
4398,3042,1647,,대길,"2018-05-31",남자,n,35.0,검정색,,"","","",petfins,"2023-03-24 13:50:16",
4399,7521,1217,10143,까미,"2022-10-11",여자,n,13.0,갈색,"221011-1217-0322","","","",petfins,"2023-03-24 15:28:15","2023-03-24 15:28:32"
4400,7176,1101,,다롱이,"2020-02-02",남자,y,11.0,흰색,,"","","",petfins,"2023-03-24 16:04:34",
4401,7554,1132,,루루,"2009-04-25",남자,n,8.4,흰색+금색,"090425-1132-0157","","","",petfins,"2023-03-25 14:43:45","2023-03-25 14:44:36"
4402,7554,1132,,루피,"2008-01-01",남자,y,7.8,갈색,"080101-1132-0158","","","",petfins,"2023-03-25 14:44:18","2023-03-25 14:44:18"
4403,7565,1224,,금자,"2018-11-16",여자,y,9.6,흰색+검정색,,"","","",petfins,"2023-03-25 18:19:35",
4404,7583,1149,10150,마순이,"2017-12-25",여자,n,4.8,황색,"171225-1149-0548","","","",petfins,"2023-03-26 02:47:16","2023-03-26 02:47:19"
4405,7567,1149,,심쿵이,"2022-11-30",여자,n,2.0,흰색+갈색,,"","","",petfins,"2023-03-26 10:49:52",
4406,7618,1114,10151,정콩,"2015-05-11",남자,n,5.0,검정색,"150511-1114-0124","","","",petfins,"2023-03-26 19:55:36","2023-03-26 19:55:39"
4407,7639,1149,,탄이,"2019-10-16",남자,y,3.8,황색,"191016-1149-0549","","","",petfins,"2023-03-27 10:50:19","2023-03-27 10:50:20"
4408,7683,1139,10158,허니,"2022-04-05",남자,y,8.0,기타,"220405-1139-0003","","","",petfins,"2023-03-27 21:46:33","2023-03-27 21:46:34"
4409,7718,1113,10162,노쭈쭈,"2015-11-23",남자,y,8.7,갈색,"151123-1113-0195","","","",petfins,"2023-03-28 11:39:10","2023-03-28 11:39:11"
4410,2880,1325,,t시루떡,"2017-09-01",남자,n,30.0,갈색,,"","","",petfins,"2023-03-28 13:35:37",
4411,2880,1325,,시루떡,"2017-09-01",남자,n,30.0,갈색,,"","","",petfins,"2023-03-28 13:43:23",
4412,7756,1149,10168,양라떼,"2019-07-16",남자,y,8.3,흰색+금색,"190716-1149-0550","","","",petfins,"2023-03-28 23:07:05","2023-03-28 23:07:07"
4413,5075,1146,,최이월,"2021-11-19",여자,y,4.0,갈색,,"","","",petfins,"2023-03-29 05:17:31",
4414,7775,1452,,박누룽지,"2023-01-06",남자,n,0.8,흰색+금색,"230106-1452-0396","","","",petfins,"2023-03-29 08:23:52","2023-03-29 09:47:01"
4415,2795,1312,10169,레오,"2022-02-12",남자,n,55.0,기타,"220212-1312-0698","","","",petfins,"2023-03-29 09:38:08","2023-03-29 09:38:11"
4416,7785,1149,10174,쿠키,"2021-03-29",남자,y,6.0,금색,"210329-1149-0551","","","",petfins,"2023-03-29 10:45:22","2023-03-29 10:45:24"
4417,7820,1113,10189,단추,"2016-12-07",남자,y,6.8,검정색,"161207-1113-0196","","","",petfins,"2023-03-29 23:02:15","2023-03-29 23:02:16"
4418,7820,1149,10190,후추,"2017-07-10",남자,y,8.9,황색,"170710-1149-0552","","","",petfins,"2023-03-29 23:04:24","2023-03-29 23:04:26"
4419,7822,1101,,꾸꾸,"2023-01-08",여자,n,1.7,흰색+황색,"230108-1101-0329","","","",petfins,"2023-03-30 00:44:04","2023-03-30 00:44:05"
4420,7848,1121,,정구름,"2022-10-01",남자,y,5.1,흰색,,"","","",petfins,"2023-03-30 12:48:26",
4421,7848,1121,,정구름,"2022-10-01",남자,y,5.1,흰색,,"","","",petfins,"2023-03-30 15:50:58",
4422,7857,1149,,나나,"2022-05-03",남자,n,3.0,갈색,,"","","",petfins,"2023-03-30 17:51:28",
4423,7778,1312,,춘식이,"2022-07-27",남자,n,34.0,검정색,,"","","",petfins,"2023-03-31 15:31:53",
4424,7870,2029,10203,돌체,"2022-03-30",남자,y,4.8,갈색,"220330-2029-0298","","","",petfins,"2023-03-31 16:49:48","2023-03-31 16:49:49"
4425,7872,1128,,하랑,"2022-02-27",여자,y,2.9,기타,"220227-1128-0300","","","",petfins,"2023-03-31 18:03:09","2023-03-31 18:03:09"
4426,7873,1144,10204,에디,"2023-01-06",여자,n,1.0,갈색,"230106-1144-0477","","","",petfins,"2023-03-31 19:49:25","2023-03-31 19:54:18"
4427,7874,1134,10205,꼬부,"2016-04-20",여자,y,5.5,흰색+금색,"160420-1134-0260","","","",petfins,"2023-03-31 22:50:26","2023-03-31 22:50:27"
4428,7876,1149,,뭉치,"2022-11-19",남자,n,2.0,갈색,"221119-1149-0553","","","",petfins,"2023-04-01 10:18:04","2023-04-01 10:18:05"
4429,7881,1109,,토리,"2017-11-10",남자,y,7.8,흰색,"171110-1109-0568","","","",petfins,"2023-04-03 14:55:28","2023-04-03 14:55:29"
4430,7882,1312,,할리 ,"2021-03-15",남자,n,45.0,검정색,,"","","",petfins,"2023-04-03 18:19:58",
4431,3279,1201,10215,순돌,"2022-09-17",남자,n,21.0,검정색,"220917-1201-0280","","","",petfins,"2023-04-03 23:17:24","2023-04-03 23:17:26"
4432,7883,2079,10218,몽실,"2016-03-16",여자,y,4.8,흰색+황색,"160316-2079-0300","","","",petfins,"2023-04-04 02:45:43","2023-04-04 02:45:47"
4433,7883,2070,10219,탄,"2016-03-16",남자,y,5.7,회색,"160316-2070-0485","","","",petfins,"2023-04-04 02:47:30","2023-04-04 02:47:40"
4434,2739,1529,,몸 짱이 ,"2019-09-04",남자,y,28.0,갈색,,"","","",petfins,"2023-04-04 11:37:59",
4435,3093,1310,,도조,"2016-09-12",여자,n,40.0,흰색+갈색,,"","","",petfins,"2023-04-05 16:36:51",
4436,7887,1325,,초코,"2019-05-06",여자,n,38.0,흰색+검정색,,"","","",petfins,"2023-04-05 16:57:31",
4437,7891,2070,10975,하쿠,"2023-03-28",여자,n,0.6,기타,"220803-1217-0323","","","",petfins,"2023-04-06 00:44:26","2023-05-17 23:54:30"
4438,7891,2070,10225,오월이,"2022-05-23",여자,y,4.5,기타,"220523-2070-0486","","","",petfins,"2023-04-06 00:47:15","2023-04-06 00:47:19"
4439,2448,1210,,두한,"2019-12-30",남자,n,36.0,흰색+갈색,,"","","",petfins,"2023-04-06 17:24:20",
4440,2973,1312,,아토,"2012-03-01",여자,y,35.0,기타,,"","","",petfins,"2023-04-06 18:04:01",
4441,3569,1325,,누렁이,"2020-10-10",남자,n,19.0,갈색,,"","","",petfins,"2023-04-06 18:12:44",
4442,3569,1325,,검둥이,"2021-01-10",남자,n,19.0,검정색,,"","","",petfins,"2023-04-06 18:15:47",
4443,3569,1325,,블랙,"2020-09-10",여자,n,19.0,검정색,,"","","",petfins,"2023-04-06 18:17:58",
4444,7893,1109,10260,사랑이,"2018-10-23",남자,y,4.3,흰색,"181023-1109-0569","","","",petfins,"2023-04-06 18:56:35","2023-04-06 18:56:42"
4445,3140,1325,,막시,"2016-08-05",남자,n,22.0,검정색,,"","","",petfins,"2023-04-07 12:28:12",
4446,3140,1325,,주니어,"2014-01-03",남자,n,22.0,황색,,"","","",petfins,"2023-04-07 12:30:39",
4447,3140,1325,,마크,"2016-03-01",남자,n,23.0,황색,,"","","",petfins,"2023-04-07 12:32:58",
4448,3140,1325,,준코,"2017-10-08",남자,n,22.0,검정색,,"","","",petfins,"2023-04-07 12:35:19",
4449,7901,1109,10272,두부,"2015-07-08",남자,y,3.5,흰색,"150708-1109-0570","","","",petfins,"2023-04-07 16:08:34","2023-04-07 16:09:57"
4450,7901,1109,10271,콩이,"2016-11-29",남자,y,1.2,흰색,"161129-1109-0571","","","",petfins,"2023-04-07 16:09:05","2023-04-07 16:09:32"
4451,7902,1312,10273,칸,"2021-03-01",남자,n,40.0,검정색,"210301-1312-0699","","","",petfins,"2023-04-07 16:50:44","2023-04-07 16:56:31"
4452,2514,1312,,칸,"2015-07-25",남자,y,55.0,검정색,,"","","",petfins,"2023-04-08 06:26:25",
4453,3031,1312,10285,프란체스카,"2017-05-26",여자,n,30.0,검정색,"170526-1312-0700","","","",petfins,"2023-04-08 22:49:36","2023-04-08 22:49:38"
4454,7906,2005,,백미,"2022-12-08",남자,n,880.0,흰색,"221208-2005-0097","","","",petfins,"2023-04-09 17:48:01","2023-04-09 17:48:08"
4455,7907,1149,10306,율무,"2022-09-10",여자,n,2.5,흰색+갈색,"220910-1149-0554","","","",petfins,"2023-04-09 18:25:54","2023-04-09 18:25:55"
4456,7910,1121,,금복이,"2021-08-28",남자,y,3.5,흰색,"210828-1121-0475","","","",petfins,"2023-04-09 23:13:39","2023-04-09 23:13:39"
4457,6551,1452,,이복동,"2022-07-28",남자,y,2.3,갈색,"220728-1452-0397","","","",petfins,"2023-04-10 12:12:59","2023-04-10 12:13:00"
4458,7911,1325,,버디,"2022-09-18",남자,n,15.0,검정색,,"","","",petfins,"2023-04-10 13:22:35",
4459,2534,1646,,쌤,"2020-06-17",여자,n,30.0,흰색+금색,,"","","",petfins,"2023-04-10 13:37:13",
4460,7914,1325,,보스,"2013-08-15",남자,y,35.0,검정색,,"","","",petfins,"2023-04-10 14:06:01",
4461,3762,1310,,갱생,"2023-01-05",남자,n,10.0,갈색,,"","","",petfins,"2023-04-10 16:51:19",
4462,3762,1310,,갱순,"2023-01-05",여자,n,11.0,갈색,,"","","",petfins,"2023-04-10 16:55:00",
4463,3762,1310,,갱츄,"2023-01-05",여자,n,11.0,갈색,,"","","",petfins,"2023-04-10 16:58:50",
4464,3762,1310,,갱희,"2023-01-05",여자,n,11.0,갈색,,"","","",petfins,"2023-04-10 17:04:27",
4465,3762,1310,,캣치,"2019-03-01",여자,y,38.0,갈색,,"","","",petfins,"2023-04-10 17:13:56",
4466,3110,1312,,잭슨,"2016-01-01",남자,n,45.0,검정색,,"","","",petfins,"2023-04-11 12:29:15",
4467,7919,1310,,다루,"2020-04-01",남자,y,50.0,갈색,,"","","",petfins,"2023-04-11 12:34:28",
4468,7921,1312,,도로시,"2014-01-21",여자,n,35.0,흰색+금색,,"","","",petfins,"2023-04-11 13:53:15",
4469,3275,1312,,우라칸,"2018-12-28",남자,n,65.0,검정색,,"","","",petfins,"2023-04-11 14:24:20",
4470,2520,1325,,졸리,"2021-05-02",여자,y,30.0,검정색,,"","","",petfins,"2023-04-11 17:00:21",
4471,7923,1312,,아론,"2018-05-03",남자,n,45.0,검정색,,"","","",petfins,"2023-04-11 17:19:06",
4472,3498,1312,,써니,"2015-07-15",여자,n,55.0,검정색,,"","","",petfins,"2023-04-11 17:47:14",
4473,7924,1149,10390,토리,"2022-03-19",여자,y,2.9,흰색,"220319-1149-0555","","","",petfins,"2023-04-11 17:59:33","2023-04-11 17:59:34"
4474,7265,1121,10391,똥글이,"2020-06-24",남자,y,6.7,흰색,"200624-1121-0476","","","",petfins,"2023-04-11 19:04:16","2023-04-11 19:04:20"
4475,7925,1312,,베키,"2019-10-06",남자,y,38.0,검정색,,"","","",petfins,"2023-04-11 19:27:57",
4476,2989,1312,,원두,"2017-03-02",여자,n,40.0,검정색,,"","","",petfins,"2023-04-11 22:32:20",
4477,7927,2001,,태일,"2015-07-09",남자,y,6.6,회색,"150709-2001-0312","","","",petfins,"2023-04-12 04:22:15","2023-04-12 04:22:15"
4478,7915,1325,,론다,"2020-07-08",여자,n,18.0,황색,,"","","",petfins,"2023-04-12 09:53:24",
